R_hand : x,R_hand : y,R_hand : z,R_thumb : x,R_thumb : y,R_thumb : z,R_index : x,R_index : y,R_index : zx,R_middle : x,R_middle : y,R_middle : z,R_ring : x,R_ring : y,R_ring : z,R_pinky : x,R_pinky : y,R_pinky : z,R_hand_vec : x,R_hand_vec : y,R_hand_vec : z,R_fin_to_fin :x,R_fin_to_fin :y,R_fin_to_fin :z,R_dis_thumb,R_dis_index,R_dis_middle,R_dis_ring,R_dis_pinky,L_hand : x,L_hand : y,L_hand : z,L_thumb : x,L_thumb : y,L_thumb : z,L_index : x,L_index : y,L_index : zx,L_middle : x,L_middle : y,L_middle : z,L_ring : x,L_ring : y,L_ring : z,L_pinky : x,L_pinky : y,L_pinky : z,L_hand_vec : x,L_hand_vec : y,L_hand_vec : z,L_fin_to_fin :x,L_fin_to_fin :y,L_fin_to_fin :z,L_dis_thumb,L_dis_index,L_dis_middle,L_dis_ring,L_dis_pinky
80.61984,255.1358,42.86442,12.71201,264.1656,17.07896,-28.2076,36.31631,-81.24246,6.200905,41.70886,-88.50844,30.10097,38.25491,-78.66533,55.34996,16.37051,-59.48098,-0.1271238,-0.7838681,-0.6077749,34.40851,5.392548,-7.265976,265.0222,93.35353,98.03991,92.50806,82.88304,-88.70695,235.5886,-37.08984,-21.21225,265.2673,-11.88335,57.80352,38.46606,-60.83176,37.893,33.66025,-83.57903,15.95886,22.79135,-88.15028,-15.15224,7.534607,-81.3728,0.5345978,-0.7650817,-0.3589641,-19.91052,-4.805817,-22.74728,266.3792,92.31136,97.74634,92.43703,83.11373
80.86385,254.8631,42.01157,12.67168,264.9847,17.29732,-28.37902,36.71179,-81.19817,6.558174,42.13199,-88.44683,30.21825,38.23541,-78.77502,55.56998,15.98071,-59.59792,-0.1322112,-0.7907988,-0.5976264,34.93719,5.420197,-7.248657,265.8508,93.52148,98.18837,92.63149,83.03805,-88.7506,232.9103,-38.03213,-21.05932,262.9259,-12.01186,58.11053,37.81783,-61.4784,38.24667,32.31239,-84.15666,16.23531,21.6689,-88.50847,-15.13879,7.079605,-81.47417,0.5276492,-0.7759171,-0.3457442,-19.86386,-5.505432,-22.67826,264.0413,92.66399,97.92467,92.55742,83.17057
80.94811,254.733,41.62322,12.5743,265.2305,17.39095,-28.49077,36.87688,-81.17583,6.712456,42.38921,-88.39026,30.3,38.43782,-78.72803,55.69743,15.93123,-59.60027,-0.1329105,-0.7940337,-0.5931655,35.20323,5.512329,-7.214428,266.0973,93.60098,98.25854,92.70199,83.11558,-88.97814,231.7229,-38.34394,-21.32089,262.0167,-11.92029,58.21996,37.86113,-61.57787,38.42928,32.01167,-84.28468,16.38091,21.49985,-88.60303,-14.98627,6.852219,-81.54443,0.5283082,-0.777954,-0.3401146,-19.79068,-5.849457,-22.70681,263.1529,92.81628,98.00746,92.63409,83.19276
81.08463,254.4765,41.15734,12.46473,265.3857,17.56588,-28.67747,37.42821,-81.05033,6.95681,42.92247,-88.25896,30.41916,38.8343,-78.63387,56.0349,16.12767,-59.46502,-0.1326982,-0.7997771,-0.5854467,35.63428,5.494263,-7.208626,266.2583,93.76793,98.38892,92.82626,83.28325,-89.46809,230.2592,-38.5932,-22.1675,261.4967,-11.39172,58.48859,37.79033,-61.69369,38.80062,31.54015,-84.51816,16.82029,20.95607,-88.78008,-14.59663,6.218109,-81.71991,0.5333918,-0.7803559,-0.3264014,-19.68797,-6.250183,-22.82446,262.6817,93.03298,98.20177,92.75764,83.24584
81.19902,254.3057,40.98546,12.38332,265.5518,17.9022,-28.76257,37.90314,-80.9433,7.216209,43.64606,-88.01493,30.60999,39.53027,-78.34895,56.42033,16.66956,-59.1652,-0.1306281,-0.8036805,-0.5805463,35.97878,5.74292,-7.071632,266.4425,93.89223,98.50726,92.94176,83.43649,-90.05411,229.0051,-38.89319,-23.07874,260.9077,-11.12414,58.74471,37.70207,-61.76773,39.01801,31.40141,-84.69374,17.02155,20.88864,-88.89001,-14.36137,5.971832,-81.80312,0.5345383,-0.7828788,-0.318386,-19.72671,-6.300659,-22.92601,262.1626,93.20751,98.39453,92.88435,83.26861
81.39397,254.1326,40.95394,12.48406,265.5234,18.18608,-28.82259,38.24626,-80.87689,7.287971,43.93706,-87.95459,30.82381,40.53407,-77.90137,56.63749,17.08446,-58.97314,-0.127889,-0.8075453,-0.5757734,36.11057,5.690796,-7.077702,266.4381,93.9925,98.58797,93.06848,83.53152,-90.76523,227.5393,-39.08414,-23.80391,259.5609,-10.75595,59.03664,37.51512,-61.86482,39.12621,31.42387,-84.84155,16.99873,21.12918,-88.95818,-14.43031,6.254654,-81.79177,0.5288715,-0.7874828,-0.3164896,-19.91044,-6.091248,-22.97673,260.872,93.38076,98.57185,92.99977,83.29015
81.64895,253.9109,41.00299,12.68277,265.4343,18.49841,-28.88465,38.37683,-80.88607,7.36879,44.18182,-87.91473,30.84615,40.93417,-77.7717,56.78606,17.51236,-58.78945,-0.1260947,-0.8116642,-0.570352,36.25344,5.804993,-7.028656,266.3802,94.07264,98.66779,93.14252,83.59151,-91.44846,226.5549,-39.25384,-24.64081,258.934,-10.33721,59.25679,37.37962,-61.95835,39.1832,31.31786,-84.97943,16.96348,21.29158,-89.01102,-14.53435,6.461838,-81.77586,0.5249366,-0.7907587,-0.3148686,-20.07359,-6.061768,-23.02108,260.3091,93.52775,98.67945,93.08089,83.30843
82.18397,253.5249,41.06652,13.24624,265.3381,18.79046,-28.75827,38.8595,-80.86356,7.535934,43.98721,-88.0778,31.04721,41.27908,-77.62,57.10581,18.40475,-58.29647,-0.1233874,-0.8180601,-0.5617412,36.2942,5.127716,-7.214252,266.3322,94.21259,98.73887,93.23495,83.65577,-92.67587,225.5298,-38.77571,-25.81681,257.9283,-9.534459,59.76087,36.48959,-62.22758,39.53363,30.55719,-85.24944,17.10979,20.91747,-89.16901,-14.48725,6.364197,-81.79134,0.5158609,-0.7992565,-0.3083449,-20.22725,-5.932404,-23.02186,259.3924,93.67564,98.81355,93.17402,83.3079
82.42434,253.4223,41.05922,13.51936,265.3769,18.83103,-28.67891,38.78745,-80.95603,7.653458,43.96829,-88.10538,31.20569,41.55157,-77.45692,57.23602,18.63412,-58.12096,-0.1221953,-0.8200601,-0.5590794,36.33237,5.180847,-7.149342,266.3874,94.23813,98.76408,93.27327,83.6734,-93.05702,225.2813,-38.6043,-26.14693,257.646,-9.304647,59.87264,36.37735,-62.27485,39.62941,30.46236,-85.30344,17.15678,20.89684,-89.20051,-14.43281,6.309128,-81.80269,0.5143978,-0.8010344,-0.3061679,-20.24323,-5.914993,-23.02859,259.1364,93.73474,98.86922,93.20818,83.3054
82.71811,253.3141,41.02603,13.85065,265.2968,18.7688,-28.58876,38.57652,-81.10596,7.839455,44.10454,-88.06197,31.29994,41.53194,-77.45097,57.39067,18.98741,-57.87566,-0.1198515,-0.8223525,-0.5562122,36.42822,5.528015,-6.956005,266.3203,94.25307,98.8007,93.29116,83.68872,-93.57705,225.1692,-38.38292,-26.82693,257.7838,-8.940892,60.08868,36.19051,-62.23045,39.90805,30.24234,-85.31483,17.39202,20.80145,-89.22799,-14.1178,6.028214,-81.86994,0.516294,-0.8021519,-0.2999881,-20.18063,-5.948166,-23.08438,259.3302,93.77116,98.92357,93.25673,83.29669
83.1817,253.2594,40.93665,14.43702,265.3968,18.52561,-28.26778,38.49539,-81.31007,8.212036,43.87665,-88.17857,31.745,41.96155,-77.11799,57.59183,19.22861,-57.57169,-0.1174023,-0.8260865,-0.5511785,36.47982,5.381256,-6.868507,266.4341,94.29894,98.83349,93.35792,83.67233,-94.24545,225.0096,-37.88533,-27.53615,257.7505,-8.465714,60.27504,35.86072,-62.33598,40.05165,30.07329,-85.43098,17.52709,20.58574,-89.30533,-13.94665,6.032425,-81.86108,0.5154452,-0.8048421,-0.2941859,-20.22339,-5.78743,-23.09501,259.3555,93.83414,99.03025,93.30817,83.25945
83.79029,253.4348,40.5482,15.12678,265.5544,17.96294,-27.98273,38.19173,-81.59737,8.585838,43.74638,-88.26318,32.09763,42.20409,-76.91121,57.80621,19.58183,-57.21928,-0.1131798,-0.8310301,-0.544591,36.56857,5.554657,-6.665817,266.5908,94.3386,98.88303,93.41722,83.66033,-94.56219,224.9622,-37.58135,-27.95128,257.9201,-8.288929,60.29231,35.82706,-62.46962,40.01201,30.10553,-85.55032,17.53316,20.37704,-89.37604,-13.91842,6.004135,-81.84005,0.5153624,-0.8061823,-0.2906403,-20.2803,-5.721527,-23.0807,259.5626,93.92121,99.127,93.33119,83.232
84.24036,253.6424,40.23793,15.64919,265.6022,17.41434,-27.69855,38.17896,-81.75708,8.945816,43.70132,-88.30414,32.30925,42.08249,-76.92,58.09583,20.21939,-56.72948,-0.1090769,-0.8353586,-0.5387747,36.64437,5.522369,-6.547058,266.6321,94.38783,98.93156,93.44255,83.67905,-94.84608,224.9097,-37.31778,-28.26448,257.9012,-8.080317,60.36678,35.84532,-62.52193,40.06435,30.10072,-85.60675,17.58167,20.36565,-89.3995,-13.84844,6.16481,-81.80206,0.5141836,-0.8077821,-0.2882764,-20.30243,-5.744598,-23.08482,259.5712,94.01077,99.19537,93.3603,83.19472
84.70543,254.0528,39.9383,16.26841,265.9959,16.88218,-27.31335,38.52618,-81.81773,9.467529,43.97726,-88.19778,32.62428,42.11264,-76.82367,58.31903,20.55072,-56.38264,-0.1047459,-0.8401962,-0.5320702,36.78088,5.45108,-6.380047,267.0271,94.46919,99.00749,93.48634,83.68061,-95.12556,225.1378,-37.05362,-28.60123,258.2603,-7.796456,60.43299,35.98709,-62.57122,40.04287,30.44557,-85.66237,17.50394,20.75801,-89.41199,-13.69205,6.332016,-81.74814,0.5139663,-0.8093473,-0.2842455,-20.39011,-5.541519,-23.09115,259.9562,94.14018,99.33985,93.44403,83.12836
84.8091,254.1628,39.82083,16.42225,266.119,16.71499,-27.21478,38.66158,-81.8139,9.612953,44.11021,-88.14296,32.69584,42.09923,-76.81555,58.33903,20.53069,-56.3584,-0.1038974,-0.8415169,-0.5301459,36.82773,5.448639,-6.329056,267.1486,94.49273,99.03182,93.49862,83.67329,-95.19178,225.2458,-36.99919,-28.68541,258.3932,-7.563544,60.48569,36.04547,-62.54179,40.05966,30.67484,-85.63718,17.57724,20.76418,-89.40306,-13.64797,6.579376,-81.70544,0.5138565,-0.8097466,-0.2833053,-20.42603,-5.370636,-23.0954,260.0905,94.1768,99.39542,93.45061,83.09834
84.88938,254.3314,39.70341,16.5705,266.3055,16.52692,-27.08963,38.78249,-81.82454,9.748978,44.14452,-88.13402,32.7857,42.0251,-76.82999,58.35378,20.4977,-56.33384,-0.1028907,-0.843007,-0.5279704,36.83861,5.36203,-6.309475,267.3319,94.51553,99.05244,93.5086,83.65896,-95.25343,225.4562,-36.92802,-28.79502,258.6919,-7.249716,60.52661,36.20078,-62.49601,40.09093,30.86053,-85.61562,17.66022,20.79315,-89.39363,-13.53107,6.735168,-81.67274,0.5143175,-0.8100519,-0.2815909,-20.43567,-5.34024,-23.11961,260.3905,94.23225,99.44691,93.46368,83.05956
84.98556,254.7526,39.45439,16.82281,266.7852,16.10375,-26.80929,38.96544,-81.87589,10.0331,44.17085,-88.12531,32.97747,41.80763,-76.87572,58.40678,20.52669,-56.21551,-0.1002998,-0.8456289,-0.5242631,36.8424,5.205414,-6.24942,267.7997,94.5553,99.08479,93.51614,83.62344,-95.29735,226.1505,-36.82337,-28.94316,259.5585,-6.790608,60.6459,36.49554,-62.39249,40.2374,31.02679,-85.58407,17.85906,20.88904,-89.36324,-13.29851,6.847061,-81.65091,0.5152067,-0.8110564,-0.277037,-20.4085,-5.46875,-23.19157,261.2555,94.35398,99.53062,93.49377,83.00966
85.02087,255.2834,39.0454,16.98457,267.3146,15.50591,-26.55492,38.99509,-81.97086,10.30602,44.38223,-88.02264,33.16196,41.72473,-76.84289,58.51143,20.81107,-55.96152,-0.0958565,-0.8472888,-0.5224109,36.86094,5.387146,-6.051792,268.3021,94.57802,99.116,93.51737,83.59653,-95.3467,227.0584,-36.52317,-28.75276,259.9958,-6.147661,60.80661,36.85002,-62.25137,40.4537,30.96339,-85.54503,18.02866,21.01338,-89.31331,-13.26482,7.331528,-81.58311,0.5095991,-0.8144841,-0.2773525,-20.35291,-5.886627,-23.29366,261.6531,94.50185,99.56498,93.50648,82.97898
84.97411,255.8951,38.54718,16.98374,267.8337,14.87379,-26.41696,38.8844,-82.10316,10.45326,44.16086,-88.13165,33.26252,41.48038,-76.93153,58.60403,20.953,-55.79732,-0.09218656,-0.8500305,-0.5186036,36.87022,5.276459,-6.028484,268.7835,94.60857,99.12941,93.51726,83.58709,-95.14195,227.5898,-36.31318,-28.29665,260.1356,-5.489841,60.77098,37.44823,-62.1381,40.48603,31.17055,-85.50366,18.0259,21.32208,-89.25407,-13.33162,7.674866,-81.53043,0.5055897,-0.816265,-0.2794468,-20.28494,-6.277679,-23.36556,261.7277,94.63945,99.60722,93.51927,82.96895
84.92174,256.5211,38.17595,16.97265,268.3759,14.43511,-26.38826,38.83548,-82.18336,10.51316,43.95993,-88.24124,33.28319,41.29962,-77.02147,58.63667,20.95398,-55.75314,-0.08865451,-0.8528788,-0.5145271,36.90142,5.124451,-6.05788,269.2992,94.65009,99.14393,93.51864,83.58075,-95.03374,227.9504,-36.07269,-28.03455,260.2136,-4.579362,60.81565,37.90961,-61.95154,40.68213,31.3179,-85.38451,18.1613,21.73726,-89.14664,-13.24165,8.021271,-81.5004,0.5034869,-0.8172677,-0.2803113,-20.13353,-6.591705,-23.43296,261.7595,94.72948,99.63112,93.53857,82.9578
84.78612,257.0363,37.69989,16.86583,268.7688,13.89012,-26.38925,39.0433,-82.14172,10.55054,43.96695,-88.25249,33.29637,41.30252,-77.02186,58.65192,21.06372,-55.68723,-0.08487184,-0.8547412,-0.5120686,36.9398,4.923645,-6.110771,269.6555,94.6997,99.16102,93.52493,83.57509,-95.01801,228.6023,-35.57772,-27.89807,260.5266,-3.626307,61.15566,37.77417,-61.78424,41.10113,31.14017,-85.28673,18.48129,21.90833,-89.07179,-12.95786,8.10733,-81.5282,0.4997164,-0.8205652,-0.2774101,-20.05453,-6.634003,-23.50249,262.0412,94.785,99.66363,93.56985,82.94867
84.73022,257.1681,37.56059,16.81924,268.8579,13.74382,-26.40994,39.09048,-82.13277,10.53097,43.96341,-88.2662,33.27239,41.25461,-77.0584,58.63806,21.10239,-55.68235,-0.0836201,-0.8555746,-0.5108814,36.94091,4.872925,-6.133438,269.7339,94.71717,99.16958,93.52535,83.57187,-94.95309,228.961,-35.29047,-27.82888,260.8484,-3.315912,61.17838,37.88998,-61.75571,41.18947,31.10849,-85.28126,18.57443,21.84761,-89.07197,-12.91653,8.143234,-81.52575,0.4987327,-0.8216296,-0.276026,-19.98891,-6.781494,-23.52554,262.3496,94.82728,99.68552,93.57426,82.94334
84.6402,257.3958,37.35611,16.76166,269.0965,13.56852,-26.43181,39.18597,-82.12111,10.49451,43.96118,-88.29619,33.23315,41.11569,-77.15009,58.61674,21.09604,-55.6997,-0.08167582,-0.8574284,-0.5080804,36.92633,4.775208,-6.175076,269.9592,94.75262,99.19141,93.52583,83.56687,-94.8657,229.3911,-34.89301,-27.81714,261.2401,-2.79581,61.17444,38.23627,-61.65242,41.22961,31.5098,-85.19033,18.68258,21.93536,-89.03328,-12.8748,8.497391,-81.46558,0.4974056,-0.822502,-0.2758228,-19.94483,-6.726471,-23.53791,262.7318,94.8965,99.75039,93.57951,82.91325
84.6266,257.594,37.14775,16.73318,269.1683,13.36178,-26.50019,39.04214,-82.19627,10.45839,44.09372,-88.269,33.17058,41.02258,-77.22935,58.59439,21.18488,-55.68472,-0.07878789,-0.8595362,-0.5049653,36.95858,5.051575,-6.07272,270.0187,94.77751,99.22222,93.52814,83.56368,-94.92375,229.5374,-34.69648,-28.08565,261.5153,-2.373239,61.19334,38.59578,-61.47574,41.34855,31.84108,-85.05226,18.8028,22.2269,-88.95013,-12.72488,8.754868,-81.43507,0.4984459,-0.8219777,-0.2755075,-19.84478,-6.7547,-23.57652,263.0298,94.93959,99.78699,93.59331,82.88692
85.22613,257.8891,36.93692,17.27748,269.1346,13.15275,-26.69145,38.54056,-82.40025,10.2923,43.9259,-88.40472,33.07339,41.06473,-77.27863,58.54215,21.20657,-55.74301,-0.07456351,-0.8634203,-0.4989446,36.98375,5.385345,-6.004463,270.0091,94.803,99.25125,93.55291,83.57144,-95.4625,229.9735,-34.34358,-29.03063,262.2789,-1.909599,61.36502,38.48776,-61.39006,41.54914,31.90427,-84.97343,18.99461,22.39668,-88.88499,-12.50317,8.905945,-81.40504,0.4992473,-0.8226186,-0.2721228,-19.81587,-6.583496,-23.58337,263.8875,94.9511,99.82333,93.61063,82.83977
87.43797,258.3349,37.0887,19.43871,269.0283,13.23309,-26.91388,37.30289,-82.92142,10.06493,42.76706,-89.0076,33.00209,40.73108,-77.5349,58.56153,21.09546,-55.81388,-0.06902242,-0.8712823,-0.4859043,36.97881,5.464172,-6.086185,270.0541,94.82523,99.26065,93.59391,83.60419,-97.88727,230.827,-34.15864,-32.08521,263.9962,-1.406707,61.67836,38.26788,-61.24458,42.01754,31.66025,-84.88602,19.54571,22.12509,-88.84457,-11.8979,8.382111,-81.50198,0.5062687,-0.8222921,-0.2598607,-19.66083,-6.607635,-23.64143,265.9426,94.97131,99.86732,93.62111,82.79126
92.44514,259.1046,37.80226,24.52244,269.5907,13.64624,-26.68793,36.78806,-83.24953,10.32614,42.33112,-89.20482,33.30357,40.63995,-77.48171,58.89092,21.14258,-55.51198,-0.06548128,-0.8751209,-0.4794534,37.01407,5.54306,-5.955288,271.0475,94.84772,99.27765,93.61703,83.64645,-102.1223,231.5133,-35.03905,-35.38733,263.2383,-2.655164,61.9869,37.16179,-61.6638,41.87823,31.54439,-85.08781,19.30792,22.07979,-88.90801,-12.37049,9.021561,-81.32063,0.486103,-0.8327727,-0.2649404,-20.10867,-5.617401,-23.42402,265.6195,95.0042,99.94384,93.6213,82.7494
96.01088,259.6391,38.39467,28.22077,270.421,13.99837,-26.25127,36.87943,-83.36144,10.83173,42.43109,-89.11566,33.78549,40.61551,-77.296,59.24695,21.02658,-55.20216,-0.06699555,-0.8753854,-0.4787609,37.08299,5.551666,-5.754215,272.2496,94.85964,99.29414,93.62559,83.66359,-104.7714,231.7133,-35.75557,-37.86002,263.4146,-3.56484,61.78681,37.09659,-61.96041,41.50405,31.71616,-85.26907,19.00997,21.99255,-88.99652,-12.6498,8.899872,-81.27457,0.4832602,-0.8346319,-0.26429,-20.28276,-5.380432,-23.30867,266.1453,95.04135,99.99658,93.62389,82.73318
104.5502,260.8301,40.24703,37.21984,272.1541,14.84484,-24.77884,37.05344,-83.77037,12.51073,42.58362,-88.85987,35.32874,40.60974,-76.63104,60.31952,20.58026,-54.23757,-0.06693258,-0.8763076,-0.4770796,37.28957,5.530182,-5.089497,275.0883,94.89164,99.32754,93.64607,83.68815,-113.1034,232.5925,-37.24583,-45.70291,263.8745,-5.580067,61.61288,36.78107,-62.48466,41.09898,31.44,-85.67968,18.70525,21.44102,-89.20785,-13.03602,8.692719,-81.18876,0.4720986,-0.8424187,-0.2597184,-20.5139,-5.341064,-23.19502,267.8612,95.14897,100.093,93.6357,82.68685
114.8764,261.9553,42.31124,48.49881,274.4073,14.97782,-21.79548,38.39597,-84.03951,15.81521,43.78781,-87.77741,38.25481,41.29239,-74.86003,62.29348,20.59854,-51.97407,-0.06198026,-0.871013,-0.4873343,37.61069,5.391846,-3.7379,279.0624,94.9312,99.35979,93.66171,83.70234,-121.287,232.5441,-39.75679,-53.56129,264.5078,-9.401553,59.7481,38.0826,-63.65856,38.83257,32.47878,-86.45604,16.60003,22.04503,-89.50444,-14.7476,8.783035,-80.82661,0.4733059,-0.8394079,-0.267163,-20.91553,-5.603821,-22.79748,270.04,95.24984,100.1873,93.6621,82.62914
127.3389,262.8524,45.87992,62.15184,276.3808,16.29669,-18.37375,38.76236,-84.72334,19.50931,43.67404,-87.10959,41.4359,40.59186,-73.5327,64.43393,19.80734,-49.64124,-0.05954473,-0.8710889,-0.4875024,37.88306,4.911682,-2.386246,283.7513,94.964,99.37865,93.6573,83.71568,-131.2208,232.5484,-42.36368,-63.5639,265.9705,-13.76385,57.49405,39.17975,-65.16965,36.15545,33.10287,-87.44917,13.86017,22.81833,-89.8293,-16.77177,8.493591,-80.38977,0.4784141,-0.8346122,-0.2730246,-21.3386,-6.076874,-22.27953,273.8067,95.32944,100.2516,93.71277,82.55876
141.5959,263.1388,50.33508,77.81829,277.4743,18.19581,-14.58108,39.08047,-85.341,23.44948,43.41418,-86.26749,44.7766,40.23904,-71.74696,66.5864,19.42154,-46.84471,-0.05043633,-0.8710851,-0.4885355,38.03056,4.33371,-0.9264908,288.7538,94.98936,99.38184,93.65762,83.6981,-142.878,232.5127,-45.33035,-75.21751,267.0035,-18.26097,55.30421,40.47411,-66.37419,33.57607,34.12068,-88.1676,11.3381,23.61235,-90.02263,-18.63155,8.545578,-79.895,0.4811568,-0.8300067,-0.2820942,-21.72814,-6.353424,-21.79341,277.9964,95.40568,100.325,93.75591,82.48255
149.3357,263.3431,52.27704,86.28674,277.9752,18.84013,-12.64851,39.06091,-85.66441,25.41864,43.15405,-85.84021,46.4792,40.45081,-70.56456,67.60068,19.07138,-45.49303,-0.0446632,-0.8717753,-0.4878657,38.06715,4.09314,-0.1757965,291.6685,94.99543,99.3827,93.67999,83.68504,-148.8652,231.9994,-46.82917,-80.99548,266.7592,-20.61926,53.94423,41.41924,-66.9593,31.92314,35.08516,-88.44936,9.84491,24.15562,-90.05887,-19.85162,8.839539,-79.54639,0.4810531,-0.8264687,-0.2924679,-22.02109,-6.334076,-21.49005,279.5458,95.44151,100.3661,93.76042,82.46121
172.8538,262.8202,60.78903,112.3742,278.2986,23.0773,-6.06163,38.53207,-86.64615,31.98305,41.91443,-84.27495,51.93744,38.70465,-67.70773,70.82135,17.1395,-41.10103,-0.03239969,-0.8786631,-0.4763417,38.04468,3.382355,2.371199,301.0161,95.02115,99.40826,93.70104,83.65836,-168.4976,230.8752,-50.1861,-101.009,268.2306,-26.9821,49.9455,42.51555,-69.41167,27.18309,35.59834,-89.90405,5.25264,24.35475,-90.44913,-23.17834,8.019058,-78.5885,0.4929281,-0.8164852,-0.3006224,-22.76241,-6.917206,-20.49239,287.8863,95.49924,100.4435,93.81785,82.32675
180.488,262.445,63.83661,121.0174,278.1128,24.61496,-3.705002,38.17026,-86.94899,34.26109,41.02191,-83.81956,53.79599,37.77963,-66.77566,71.86301,16.31155,-39.56864,-0.02883263,-0.8824837,-0.4694584,37.96609,2.851654,3.129433,304.299,95.03064,99.40995,93.70324,83.64231,-175.5864,230.6573,-51.10269,-107.1988,267.154,-29.2533,49.35246,41.59451,-70.43418,26.20876,34.82269,-90.53511,4.158829,23.76187,-90.67792,-24.26669,7.884888,-78.25142,0.4751026,-0.826773,-0.3012042,-23.1437,-6.77182,-20.10093,289.3416,95.53398,100.4795,93.8318,82.3063
196.1943,261.6409,70.29031,138.8742,278.4929,28.32716,1.352585,38.73196,-86.77957,38.79077,39.68622,-82.43706,57.6526,36.77441,-64.0764,73.93735,15.20001,-35.96414,-0.02658626,-0.8835975,-0.4674919,37.43819,0.9542542,4.342514,312.4848,95.04046,99.37599,93.71214,83.61334,-188.9626,229.659,-52.65447,-120.3435,267.0074,-33.1392,47.14799,41.14873,-72.28069,23.53683,33.88274,-91.71592,1.969055,21.88841,-91.23116,-26.06586,6.243698,-77.78075,0.4705718,-0.8323532,-0.2928317,-23.61116,-7.265991,-19.43523,294.7435,95.60674,100.5676,93.84085,82.26942
211.3044,260.4822,78.01384,155.357,276.4536,33.85566,4.348511,37.74603,-87.11008,40.39543,36.91385,-82.76395,59.86368,37.15402,-61.89345,75.1517,15.26529,-33.3871,-0.009358668,-0.8918995,-0.4521368,36.04692,-0.8321838,4.346125,318.9179,95.03599,99.21842,93.78103,83.63914,-200.01,227.8401,-54.17482,-131.8144,267.1469,-36.76248,43.5343,42.47513,-73.83296,19.89191,33.91144,-92.60307,-1.448502,21.63466,-91.33051,-28.50208,5.210999,-76.95348,0.47951,-0.8247059,-0.2998839,-23.6424,-8.56369,-18.77011,300.1566,95.65918,100.6032,93.86916,82.22749
224.8134,259.7742,83.48993,171.2974,277.4555,36.63751,9.44693,38.57315,-86.29417,45.72902,38.56323,-79.21465,63.8243,37.60214,-57.54401,77.17503,14.879,-28.68664,0.002758787,-0.8823857,-0.4705186,36.28209,-0.009918213,7.079525,328.126,94.99377,99.26343,93.80179,83.66776,-210.0019,226.1604,-55.21581,-141.5834,266.0487,-39.52346,41.23074,42.57002,-75.12702,17.10075,33.90337,-93.20809,-4.116653,21.48074,-91.31805,-30.56514,4.908432,-76.14799,0.4734745,-0.8253564,-0.3075854,-24.12999,-8.666656,-18.08107,303.9571,95.6883,100.646,93.90077,82.19998
236.3661,259.6156,90.42358,184.3092,275.8262,40.6358,13.11208,36.10489,-86.92665,49.82266,37.47992,-77.28854,66.54553,36.35364,-55.25183,78.82428,15.26596,-24.24627,0.02630869,-0.8940704,-0.4471531,36.71059,1.375031,9.638111,334.2173,95.03542,99.30035,93.82249,83.87012,-218.7102,226.0954,-55.88721,-152.7462,270.1213,-40.88254,39.29755,42.74718,-76.07002,15.67493,32.47545,-93.97099,-5.01915,19.2852,-91.77547,-30.68648,1.844177,-76.2227,0.5141696,-0.8084931,-0.2863015,-23.62262,-10.27173,-17.90097,312.9989,95.69883,100.6524,93.91404,82.18857
241.8702,259.362,93.30159,189.8718,274.9823,42.76896,14.0706,35.19025,-87.17049,50.82346,36.7515,-76.99506,67.24442,35.69159,-54.84951,79.40506,15.73077,-22.55761,0.030715,-0.8990413,-0.4367853,36.75285,1.561249,10.17543,336.8913,95.05278,99.30728,93.83054,84.03253,-221.9369,225.724,-56.06398,-155.8807,269.8008,-41.76241,38.43817,42.71422,-76.53813,14.49654,32.56795,-94.12941,-6.231049,19.48764,-91.65923,-31.90804,2.358246,-75.70995,0.5063816,-0.8103631,-0.2947702,-23.94164,-10.14627,-17.59128,314.3809,95.70832,100.6537,93.91489,82.19294
255.2017,258.8643,99.66337,203.8199,274.8673,46.90803,18.24391,36.67328,-85.82323,54.61894,37.97208,-73.73808,70.16521,36.88846,-50.3692,80.88371,17.02783,-16.90407,0.05578575,-0.8936327,-0.4453184,36.37503,1.298798,12.08514,345.391,95.09677,99.30968,93.92003,84.36747,-227.4091,224.6606,-56.07938,-161.0894,268.7563,-42.67971,36.83591,43.01607,-77.18225,12.21524,33.40923,-94.17282,-8.692581,20.64256,-91.22298,-34.03947,3.588821,-74.71657,0.487785,-0.8137717,-0.3159769,-24.62067,-9.606842,-16.99057,316.2299,95.7307,100.6673,93.93246,82.18352
258.0009,258.9789,101.0459,206.395,274.4454,47.44188,19.57559,36.26999,-85.71585,55.76276,37.58932,-73.07676,71.10452,36.94727,-49.09305,81.22437,17.2662,-15.36046,0.06580392,-0.8967277,-0.4376634,36.18716,1.319336,12.63909,346.6553,95.11005,99.3109,93.97383,84.44799,-228.3235,224.6333,-55.95911,-161.9847,268.7034,-42.6533,36.85933,42.82576,-77.28242,12.13129,33.3745,-94.20622,-8.79126,20.62643,-91.22099,-34.10759,3.631485,-74.66711,0.4846026,-0.8157453,-0.3157846,-24.72804,-9.451263,-16.9238,316.6384,95.73521,100.6769,93.93618,82.16869
